
BasicModel: Loading and testing schedule from file

Configuration: 

customers=Usuarios.txt
resources=Auxiliares.txt
services=clusters_originalLong/Servicios_lunes.txt
locations=clusters_originalLong/Cluster_completo_j12_colons.txt
solution=null
solutionVAR=null

Adding 0 additional subservices: 

# customer, serviceReference, dayOfWeek, minHour, minMinute, maxHour, maxMinute, duration, latitude, longitude
--------
26527,26527.0.11:10.60/0,0,10,10,12,10,60,40.48,-3.684
26529,26529.0.13:05.120/0,0,12,5,14,5,120,40.444,-3.6738
26546,26546.0.11:20.120/0,0,7,0,20,0,120,40.396,-3.7513
26548,26548.0.09:40.60/0,0,8,40,10,40,60,40.417,-3.7003
26550,26550.0.11:20.120/0,0,10,20,12,20,120,40.447,-3.663
26556,26556.0.11:50.120/0,0,7,0,20,0,120,40.441,-3.6747
26559,26559.0.20:20.30/0,0,19,20,21,20,30,40.479,-3.6837
26559,26559.0.10:10.60/0,0,9,10,11,10,60,40.479,-3.6837
26565,26565.0.13:10.120/0,0,7,0,20,0,120,40.456,-3.6712
26567,26567.0.13:30.60/0,0,12,30,14,30,60,40.402,-3.7487
26569,26569.0.08:30.120/0,0,7,0,20,0,120,40.471,-3.6328
26574,26574.0.09:00.60/0,0,8,0,10,0,60,40.48,-3.6609
26574,26574.0.19:30.30/0,0,18,30,20,30,30,40.48,-3.6609
26576,26576.0.10:00.60/0,0,9,0,11,0,60,40.417,-3.7003
26579,26579.0.09:00.60/0,0,8,0,10,0,60,40.472,-3.6613
26579,26579.0.15:00.30/0,0,14,0,16,0,30,40.472,-3.6613
26579,26579.0.20:00.30/0,0,19,0,21,0,30,40.472,-3.6613
26592,26592.0.11:30.120/0,0,7,0,20,0,120,40.474,-3.6358
26607,26607.0.08:30.120/0,0,7,0,20,0,120,40.466,-3.6325
26613,26613.0.10:00.90/0,0,7,0,20,30,90,40.475,-3.6395
26618,26618.0.09:00.60/0,0,8,0,10,0,60,40.472,-3.6616
26621,26621.0.12:00.60/0,0,7,0,21,0,60,40.475,-3.6394
26622,26622.0.13:00.120/0,0,7,0,20,0,120,40.471,-3.6488
26629,26629.0.19:30.60/0,0,18,30,20,30,60,40.461,-3.6527
26629,26629.0.08:00.60/0,0,7,0,9,0,60,40.461,-3.6527
26634,26634.0.12:30.120/0,0,7,0,20,0,120,40.463,-3.6414
26643,26643.0.12:00.90/0,0,11,0,13,0,90,40.39,-3.7518
26645,26645.0.07:30.60/0,0,7,30,7,30,60,40.472,-3.6513
26646,26646.0.09:00.90/0,0,7,0,20,30,90,40.465,-3.6313
26648,26648.0.12:20.60/0,0,11,20,13,20,60,40.397,-3.7469
26657,26657.0.12:30.90/0,0,7,0,20,30,90,40.477,-3.6516
26659,26659.0.11:00.60/0,0,10,0,12,0,60,40.463,-3.653
26667,26667.0.10:00.120/0,0,7,0,20,0,120,40.417,-3.7003
26668,26668.0.12:30.30/0,0,11,30,13,30,30,40.417,-3.7003
26668,26668.0.20:00.30/0,0,19,0,21,0,30,40.417,-3.7003
26668,26668.0.08:00.60/0,0,7,0,9,0,60,40.417,-3.7003
26668,26668.0.17:00.30/0,0,16,0,18,0,30,40.417,-3.7003
26671,26671.0.10:00.120/0,0,7,0,20,0,120,40.477,-3.6516
26672,26672.0.10:30.120/0,0,9,30,11,30,120,40.473,-3.6389
26679,26679.0.09:00.90/0,0,7,0,20,30,90,40.417,-3.7003
26693,26693.0.08:00.90/0,0,7,0,20,30,90,40.475,-3.6485
26700,26700.0.10:00.120/0,0,9,0,11,0,120,40.474,-3.6372
26700,26700.0.21:00.60/0,0,20,0,21,0,60,40.474,-3.6372
26701,26701.0.09:00.90/0,0,7,0,20,30,90,40.465,-3.6313
26705,26705.0.09:30.60/0,0,8,30,10,30,60,40.474,-3.643
26710,26710.0.10:30.120/0,0,9,30,11,30,120,40.475,-3.6394
26712,26712.0.10:00.120/0,0,9,0,11,0,120,40.48,-3.659
26718,26718.0.08:00.60/0,0,7,0,9,0,60,40.471,-3.6348
26729,26729.0.19:30.30/0,0,18,30,20,30,30,40.48,-3.66
26729,26729.0.09:00.90/0,0,8,0,10,0,90,40.48,-3.66
26733,26733.0.08:30.120/0,0,7,30,9,30,120,40.461,-3.647
26737,26737.0.09:30.120/0,0,7,0,20,0,120,40.47,-3.6523
26740,26740.0.08:00.60/0,0,8,0,8,0,60,40.477,-3.6516
26740,26740.0.12:00.90/0,0,12,0,12,0,90,40.477,-3.6516
26745,26745.0.09:00.60/0,0,8,0,10,0,60,40.476,-3.6438
26750,26750.0.10:00.120/0,0,7,0,20,0,120,40.461,-3.647
26764,26764.0.13:00.90/0,0,7,0,20,30,90,40.459,-3.6435
26770,26770.0.11:00.120/0,0,7,0,20,0,120,40.473,-3.6526
26777,26777.0.09:00.90/0,0,7,0,20,30,90,40.462,-3.6428
26783,26783.0.08:00.150/0,0,7,0,19,30,150,40.461,-3.6475
26790,26790.0.08:00.30/0,0,7,0,9,0,30,40.48,-3.6621
26790,26790.0.13:30.60/0,0,12,30,14,30,60,40.48,-3.6621
26790,26790.0.19:30.60/0,0,18,30,20,30,60,40.48,-3.6621
26801,26801.0.12:50.120/0,0,7,0,20,0,120,40.41,-3.7032
26835,26835.0.17:00.60/0,0,16,0,18,0,60,40.455,-3.6814
26835,26835.0.07:00.60/0,0,7,0,8,0,60,40.455,-3.6814
26843,26843.0.08:30.120/0,0,7,0,20,0,120,40.417,-3.7003
26849,26849.0.08:00.120/0,0,7,0,20,0,120,40.459,-3.6435
26850,26850.0.08:00.75/0,0,8,0,8,0,75,40.475,-3.6624
26851,26851.0.09:10.60/0,0,8,10,10,10,60,40.441,-3.6746
26854,26854.0.10:00.90/0,0,7,0,20,30,90,40.417,-3.7003
26859,26859.0.10:00.90/0,0,7,0,20,30,90,40.474,-3.6384
26861,26861.0.18:00.90/0,0,7,0,20,30,90,40.48,-3.6569
26867,26867.0.12:00.90/0,0,11,0,13,0,90,40.461,-3.6427
26868,26868.0.08:30.60/0,0,7,30,9,30,60,40.472,-3.6611
26874,26874.0.11:30.210/0,0,7,0,18,30,210,40.461,-3.6522
26888,26888.0.11:00.120/0,0,7,0,20,0,120,40.474,-3.6419
26896,26896.0.12:20.120/0,0,7,0,20,0,120,40.468,-3.635
26899,26899.0.08:30.60/0,0,7,30,9,30,60,40.474,-3.6371
26901,26901.0.13:00.90/0,0,7,0,20,30,90,40.461,-3.6486
26903,26903.0.08:30.90/0,0,7,0,20,30,90,40.463,-3.6281
26906,26906.0.07:45.60/0,0,7,0,8,45,60,40.479,-3.6618
26911,26911.0.07:45.90/0,0,7,0,8,45,90,40.462,-3.6426
26917,26917.0.09:30.120/0,0,7,0,20,0,120,40.461,-3.6469
26921,26921.0.12:00.90/0,0,11,0,13,0,90,40.462,-3.649
26921,26921.0.18:30.60/0,0,17,30,19,30,60,40.462,-3.649
26923,26923.0.10:10.90/0,0,9,10,11,10,90,40.418,-3.7085
26924,26924.0.09:00.120/0,0,7,0,20,0,120,40.475,-3.6626
26931,26931.0.08:00.120/0,0,7,0,20,0,120,40.461,-3.6525
26942,26942.0.11:15.90/0,0,10,15,12,15,90,40.478,-3.6485
26950,26950.0.10:00.60/0,0,7,0,21,0,60,40.471,-3.6524
26951,26951.0.07:30.60/0,0,7,0,8,30,60,40.479,-3.6604
26952,26952.0.09:20.120/0,0,7,0,20,0,120,40.463,-3.6414
26954,26954.0.08:30.120/0,0,7,30,9,30,120,40.458,-3.6603
26957,26957.0.08:00.60/0,0,8,0,8,0,60,40.472,-3.6527
26959,26959.0.08:30.90/0,0,8,30,8,30,90,40.46,-3.65
26960,26960.0.12:20.120/0,0,11,20,13,20,120,40.417,-3.7003
26963,26963.0.09:00.90/0,0,8,0,10,0,90,40.471,-3.6328
26964,26964.0.09:00.120/0,0,8,0,10,0,120,40.473,-3.639
26971,26971.0.10:10.150/0,0,9,10,11,10,150,40.46,-3.6499
26973,26973.0.12:30.120/0,0,7,0,20,0,120,40.466,-3.6381
26976,26976.0.12:00.180/0,0,7,0,19,0,180,40.473,-3.6541
26978,26978.0.08:15.90/0,0,7,15,9,15,90,40.461,-3.6427
26980,26980.0.08:00.60/0,0,7,0,9,0,60,40.463,-3.6414
26983,26983.0.10:30.90/0,0,9,30,11,30,90,40.48,-3.66
26983,26983.0.18:45.30/0,0,17,45,19,45,30,40.48,-3.66
26986,26986.0.12:30.120/0,0,11,30,13,30,120,40.473,-3.6389
26992,26992.0.10:00.120/0,0,9,0,11,0,120,40.472,-3.6623
26998,26998.0.10:00.120/0,0,7,0,20,0,120,40.481,-3.659
26999,26999.0.08:30.120/0,0,7,0,20,0,120,40.475,-3.6375
27006,27006.0.10:00.120/0,0,7,0,20,0,120,40.444,-3.6722
27007,27007.0.10:10.90/0,0,9,10,11,10,90,40.476,-3.6507
27017,27017.0.11:00.60/0,0,10,0,12,0,60,40.473,-3.6624
27019,27019.0.12:00.150/0,0,7,0,19,30,150,40.463,-3.6332
27032,27032.0.13:00.120/0,0,7,0,20,0,120,40.417,-3.7003
27036,27036.0.12:30.120/0,0,7,0,20,0,120,40.478,-3.6461
27038,27038.0.08:20.60/0,0,7,20,9,20,60,40.456,-3.6759
27045,27045.0.12:15.120/0,0,11,15,13,15,120,40.443,-3.68
27062,27062.0.11:00.60/0,0,10,0,12,0,60,40.417,-3.7003
27062,27062.0.20:15.60/0,0,19,15,21,0,60,40.417,-3.7003
27063,27063.0.13:20.120/0,0,7,0,20,0,120,40.392,-3.757
27064,27064.0.10:15.30/0,0,9,15,11,15,30,40.446,-3.6729
27064,27064.0.10:15.30/1,0,9,15,11,15,30,40.446,-3.6729
27064,27064.0.19:00.30/0,0,18,0,20,0,30,40.446,-3.6729
27064,27064.0.19:00.30/1,0,18,0,20,0,30,40.446,-3.6729
27067,27067.0.10:00.120/0,0,9,0,11,0,120,40.38,-3.415
27069,27069.0.12:20.60/0,0,11,20,13,20,60,40.455,-3.6815
27070,27070.0.10:00.60/0,0,9,0,11,0,60,40.442,-3.6811
27070,27070.0.13:50.60/0,0,12,50,14,50,60,40.442,-3.6811
27071,27071.0.10:55.120/0,0,9,55,11,55,120,40.446,-3.6744
27072,27072.0.10:10.120/0,0,9,10,11,10,120,40.417,-3.7003
27078,27078.0.19:50.60/0,0,18,50,20,50,60,40.445,-3.6705
27083,27083.0.08:00.60/0,0,7,0,9,0,60,40.475,-3.6847
27083,27083.0.20:30.60/0,0,19,30,21,0,60,40.475,-3.6847
27083,27083.0.17:00.60/0,0,16,0,18,0,60,40.475,-3.6847
27084,27084.0.11:30.90/0,0,10,30,12,30,90,40.475,-3.6375
27086,27086.0.11:00.90/0,0,10,0,12,0,90,40.473,-3.6502
27094,27094.0.12:00.120/0,0,11,0,13,0,120,40.47,-3.651
27095,27095.0.10:30.120/0,0,7,0,20,0,120,40.475,-3.6625
27097,27097.0.08:00.120/0,0,7,0,9,0,120,40.461,-3.6469
27098,27098.0.11:20.90/0,0,7,0,20,30,90,40.417,-3.7003
27105,27105.0.12:30.90/0,0,7,0,20,30,90,40.461,-3.6487
27109,27109.0.13:30.90/0,0,7,0,20,30,90,40.468,-3.6564
27112,27112.0.13:00.120/0,0,12,0,14,0,120,40.484,-3.6496
27115,27115.0.12:30.120/0,0,11,30,13,30,120,40.466,-3.6325
27118,27118.0.12:00.60/0,0,7,0,21,0,60,40.462,-3.6537
27119,27119.0.12:00.120/0,0,7,0,20,0,120,40.477,-3.6419
27120,27120.0.08:00.120/0,0,7,0,20,0,120,40.474,-3.6358
27127,27127.0.13:30.120/0,0,12,30,14,30,120,40.417,-3.7003
27133,27133.0.08:00.120/0,0,7,0,9,0,120,40.474,-3.6498
27134,27134.0.12:00.120/0,0,7,0,20,0,120,40.475,-3.6375
27136,27136.0.08:00.90/0,0,7,0,20,30,90,40.461,-3.6469
27137,27137.0.08:30.90/0,0,7,30,9,30,90,40.476,-3.6381
27146,27146.0.10:00.90/0,0,7,0,20,30,90,40.417,-3.7003
27147,27147.0.10:00.60/0,0,9,0,11,0,60,40.417,-3.7003
27154,27154.0.14:15.60/0,0,7,0,21,0,60,40.461,-3.6457
27155,27155.0.19:15.60/0,0,18,15,20,15,60,40.463,-3.6414
27155,27155.0.08:15.60/0,0,7,15,9,15,60,40.463,-3.6414
27156,27156.0.11:30.120/0,0,7,0,20,0,120,40.463,-3.6414
27162,27162.0.12:00.120/0,0,11,0,13,0,120,40.473,-3.639
27166,27166.0.12:30.90/0,0,11,30,13,30,90,40.475,-3.6625
27175,27175.0.10:40.120/0,0,7,0,20,0,120,40.465,-3.6322
27176,27176.0.19:30.90/0,0,18,30,20,30,90,40.473,-3.6547
27178,27178.0.10:10.90/0,0,7,0,20,30,90,40.465,-3.6322
27182,27182.0.20:30.30/0,0,19,30,21,30,30,40.469,-3.6433
27182,27182.0.08:45.30/0,0,7,45,9,45,30,40.469,-3.6433
27190,27190.0.14:00.60/0,0,13,0,15,0,60,40.478,-3.6566
27193,27193.0.12:00.120/0,0,7,0,20,0,120,40.47,-3.6445
27194,27194.0.10:30.90/0,0,7,0,20,30,90,40.461,-3.6518
27198,27198.0.11:00.90/0,0,7,0,20,30,90,40.477,-3.6516
27208,27208.0.12:00.120/0,0,11,0,13,0,120,40.461,-3.6485
27210,27210.0.09:00.120/0,0,7,0,20,0,120,40.474,-3.6369
27212,27212.0.12:00.90/0,0,7,0,20,30,90,40.477,-3.6604
27218,27218.0.09:00.180/0,0,7,0,19,0,180,40.472,-3.6527
27220,27220.0.10:00.60/0,0,9,0,11,0,60,40.473,-3.6497
27220,27220.0.13:30.30/0,0,12,30,14,30,30,40.473,-3.6497
27220,27220.0.20:30.30/0,0,19,30,21,30,30,40.473,-3.6497
27221,27221.0.07:00.120/0,0,7,0,20,0,120,40.417,-3.7003
27224,27224.0.08:30.90/0,0,7,0,20,30,90,40.459,-3.6497
27226,27226.0.11:30.120/0,0,7,0,20,0,120,40.477,-3.6609
27228,27228.0.12:30.120/0,0,7,0,20,0,120,40.417,-3.703
27240,27240.0.10:30.120/0,0,10,30,10,30,120,40.474,-3.6397
27245,27245.0.12:00.150/0,0,11,0,13,0,150,40.633,-4.0175
27251,27251.0.11:00.90/0,0,10,0,12,0,90,40.477,-3.6516
27253,27253.0.08:00.150/0,0,7,0,19,30,150,40.461,-3.647
27255,27255.0.12:15.120/0,0,11,15,13,15,120,40.461,-3.6488
27259,27259.0.08:30.90/0,0,7,30,9,30,90,40.479,-3.6576
27261,27261.0.12:30.60/0,0,7,0,21,0,60,40.471,-3.6328
27267,27267.0.08:00.120/0,0,7,0,20,0,120,40.465,-3.6469
27268,27268.0.10:00.60/0,0,9,0,11,0,60,40.473,-3.6375
27271,27271.0.10:00.150/0,0,9,0,11,0,150,40.417,-3.7003
27276,27276.0.09:30.90/0,0,7,0,20,30,90,40.461,-3.6518
27277,27277.0.10:30.60/0,0,9,30,11,30,60,40.477,-3.6492
27279,27279.0.13:30.90/0,0,12,30,14,30,90,40.463,-3.6478
27287,27287.0.12:30.120/0,0,11,30,13,30,120,40.471,-3.6328
27291,27291.0.11:30.90/0,0,7,0,20,30,90,40.466,-3.6501
27295,27295.0.09:00.120/0,0,7,0,20,0,120,40.417,-3.7003
27299,27299.0.13:00.120/0,0,7,0,20,0,120,40.417,-3.7003
27300,27300.0.11:40.90/0,0,10,40,12,40,90,40.466,-3.6381
27300,27300.0.18:10.60/0,0,17,10,19,10,60,40.466,-3.6381
27303,27303.0.08:00.180/0,0,7,0,9,0,180,40.463,-3.6439
27305,27305.0.13:00.120/0,0,7,0,20,0,120,40.459,-3.6435
27315,27315.0.09:30.60/0,0,8,30,10,30,60,40.459,-3.6265
27324,27324.0.13:00.120/0,0,7,0,20,0,120,40.477,-3.6516
27329,27329.0.10:20.120/0,0,7,0,20,0,120,40.417,-3.7003
27336,27336.0.15:00.30/0,0,15,0,15,0,30,40.467,-3.6497
27336,27336.0.20:15.30/0,0,20,15,20,15,30,40.467,-3.6497
27336,27336.0.09:30.90/0,0,9,30,9,30,90,40.467,-3.6497
27342,27342.0.12:30.30/0,0,11,30,13,30,30,40.417,-3.7003
27342,27342.0.10:00.30/0,0,9,0,11,0,30,40.417,-3.7003
27342,27342.0.19:00.30/0,0,18,0,20,0,30,40.417,-3.7003
27348,27348.0.12:30.120/0,0,7,0,20,0,120,40.47,-3.6437
27355,27355.0.08:30.60/0,0,7,30,9,30,60,40.47,-3.6495
27359,27359.0.11:20.120/0,0,7,0,20,0,120,40.461,-3.6518
27371,27371.0.12:30.120/0,0,7,0,20,0,120,40.474,-3.6401
27373,27373.0.08:30.90/0,0,7,0,20,30,90,40.467,-3.6298
27374,27374.0.12:00.120/0,0,7,0,20,0,120,40.47,-3.6496
27377,27377.0.11:00.60/0,0,7,0,21,0,60,40.474,-3.6383
27378,27378.0.11:00.60/0,0,10,0,12,0,60,40.474,-3.6486
27380,27380.0.09:00.120/0,0,8,0,10,0,120,40.461,-3.6592
27381,27381.0.12:00.120/0,0,7,0,20,0,120,40.475,-3.6628
27382,27382.0.10:00.120/0,0,9,0,11,0,120,40.473,-3.639
27387,27387.0.10:00.180/0,0,7,0,19,0,180,40.479,-3.6576
27396,27396.0.10:10.120/0,0,7,0,20,0,120,40.482,-3.6312
27397,27397.0.13:00.120/0,0,7,0,20,0,120,40.465,-3.6309
27398,27398.0.11:00.60/0,0,10,0,12,0,60,40.474,-3.6372
27406,27406.0.13:00.120/0,0,7,0,20,0,120,40.472,-3.6527
27411,27411.0.09:00.120/0,0,7,0,20,0,120,40.473,-3.6405
27412,27412.0.10:45.60/0,0,9,45,11,45,60,40.47,-3.6459
27418,27418.0.12:30.90/0,0,7,0,20,30,90,40.461,-3.647
27420,27420.0.10:30.120/0,0,9,30,11,30,120,40.473,-3.6366
27449,27449.0.12:30.120/0,0,7,0,20,0,120,40.472,-3.6333
27451,27451.0.08:00.90/0,0,7,0,9,0,90,40.461,-3.6471
27463,27463.0.10:00.60/0,0,10,0,10,0,60,40.459,-3.655
27467,27467.0.07:30.60/0,0,7,0,8,30,60,40.473,-3.6547
27481,27481.0.07:00.60/0,0,7,0,8,0,60,40.477,-3.6423
27483,27483.0.09:00.120/0,0,7,0,20,0,120,40.461,-3.6518
27484,27484.0.12:15.120/0,0,7,0,20,0,120,40.478,-3.6478
27486,27486.0.11:00.90/0,0,7,0,20,30,90,40.46,-3.6498
27489,27489.0.10:00.120/0,0,9,0,11,0,120,40.477,-3.6516
27490,27490.0.18:20.120/0,0,18,20,18,20,120,40.469,-3.6556
27496,27496.0.10:00.120/0,0,7,0,20,0,120,40.479,-3.6479
27498,27498.0.16:10.60/0,0,15,10,17,10,60,40.466,-3.6315
27499,27499.0.07:45.120/0,0,7,45,7,45,120,40.463,-3.6414
27500,27500.0.12:00.90/0,0,11,0,13,0,90,40.481,-3.6606
27502,27502.0.08:10.120/0,0,7,0,20,0,120,40.465,-3.6313
27508,27508.0.11:20.120/0,0,7,0,20,0,120,40.417,-3.7003
27527,27527.0.12:00.120/0,0,7,0,20,0,120,40.474,-3.6383
27535,27535.0.09:30.120/0,0,8,30,10,30,120,40.472,-3.6511
27536,27536.0.08:30.90/0,0,7,0,20,30,90,40.484,-3.6496
27537,27537.0.12:00.120/0,0,7,0,20,0,120,40.47,-3.6495
27548,27548.0.12:00.120/0,0,7,0,20,0,120,40.477,-3.6608
27550,27550.0.13:15.30/0,0,12,15,14,15,30,40.467,-3.6384
27550,27550.0.08:00.60/0,0,7,0,9,0,60,40.467,-3.6384
27550,27550.0.08:00.60/1,0,7,0,9,0,60,40.467,-3.6384
27550,27550.0.13:30.30/0,0,12,30,14,30,30,40.467,-3.6384
27552,27552.0.13:00.120/0,0,12,0,14,0,120,40.465,-3.6296
27558,27558.0.09:45.120/0,0,7,0,20,0,120,40.459,-3.6462
27562,27562.0.08:00.120/0,0,7,0,20,0,120,40.464,-3.648
27581,27581.0.08:30.90/0,0,7,0,20,30,90,40.471,-3.6527
27582,27582.0.12:30.60/0,0,7,0,21,0,60,40.633,-4.0175
27584,27584.0.11:30.120/0,0,7,0,20,0,120,40.633,-4.0173
27586,27586.0.00:00.120/0,0,7,0,1,0,120,40.463,-3.6414
27590,27590.0.09:00.120/0,0,8,0,10,0,120,40.47,-3.6459
27598,27598.0.12:00.150/0,0,11,0,13,0,150,40.417,-3.7003
27603,27603.0.10:00.120/0,0,9,0,11,0,120,40.464,-3.6361
27606,27606.0.09:00.120/0,0,8,0,10,0,120,40.474,-3.6369
27608,27608.0.12:00.60/0,0,11,0,13,0,60,40.461,-3.6471
27611,27611.0.08:00.120/0,0,7,0,9,0,120,40.475,-3.6458
27617,27617.0.13:30.120/0,0,12,30,14,30,120,40.465,-3.6302
27620,27620.0.10:00.60/0,0,9,0,11,0,60,40.461,-3.6515
27620,27620.0.14:00.60/0,0,13,0,15,0,60,40.461,-3.6515
27632,27632.0.10:40.60/0,0,9,40,11,40,60,40.427,-3.7027
27632,27632.0.11:50.120/0,0,10,50,12,50,120,40.427,-3.7027
27634,27634.0.07:30.90/0,0,7,0,8,30,90,40.477,-3.6604
27638,27638.0.12:00.120/0,0,7,0,20,0,120,40.465,-3.6462
27648,27648.0.10:00.120/0,0,9,0,11,0,120,40.267,-3.7465
27651,27651.0.09:30.120/0,0,8,30,10,30,120,40.417,-3.7003
27654,27654.0.13:00.150/0,0,7,0,19,30,150,40.463,-3.6431
27663,27663.0.11:00.120/0,0,10,0,12,0,120,40.481,-3.6606
27666,27666.0.18:30.60/0,0,17,30,19,30,60,40.477,-3.6446
27666,27666.0.10:30.150/0,0,9,30,11,30,150,40.477,-3.6446
27677,27677.0.10:30.90/0,0,7,0,20,30,90,40.462,-3.6477
27681,27681.0.11:20.120/0,0,7,0,20,0,120,40.466,-3.635
27682,27682.0.08:00.120/0,0,7,0,9,0,120,40.467,-3.6326
27689,27689.0.09:40.180/0,0,8,40,10,40,180,40.474,-3.6461
27690,27690.0.11:00.120/0,0,10,0,12,0,120,40.463,-3.6478
27695,27695.0.11:00.90/0,0,7,0,20,30,90,40.47,-3.6505
27698,27698.0.09:00.60/0,0,8,0,10,0,60,40.472,-3.6511
27700,27700.0.10:00.90/0,0,7,0,20,30,90,40.474,-3.6358
27708,27708.0.09:00.120/0,0,7,0,20,0,120,40.417,-3.7003
27710,27710.0.09:10.120/0,0,7,0,20,0,120,40.467,-3.6358
27727,27727.0.10:00.60/0,0,9,0,11,0,60,40.475,-3.6375
27730,27730.0.11:30.60/0,0,7,0,21,0,60,40.417,-3.7003
27735,27735.0.09:10.120/0,0,7,0,20,0,120,40.417,-3.7003
27740,27740.0.10:30.120/0,0,7,0,20,0,120,40.475,-3.6469
27742,27742.0.10:00.120/0,0,7,0,20,0,120,40.478,-3.663
27750,27750.0.10:00.120/0,0,7,0,20,0,120,40.477,-3.6599
27752,27752.0.10:30.90/0,0,9,30,11,30,90,40.48,-3.66
27756,27756.0.09:00.120/0,0,8,0,10,0,120,40.476,-3.6618
27758,27758.0.08:00.120/0,0,7,0,9,0,120,40.472,-3.6345
27766,27766.0.14:00.60/0,0,13,0,15,0,60,40.464,-3.6437
27767,27767.0.09:00.60/0,0,8,0,10,0,60,40.478,-3.6632
27768,27768.0.09:00.120/0,0,8,0,10,0,120,40.455,-3.6463
27770,27770.0.13:00.120/0,0,7,0,20,0,120,40.479,-3.6576
27786,27786.0.11:50.90/0,0,10,50,12,50,90,40.466,-3.6291
27790,27790.0.12:30.120/0,0,7,0,20,0,120,40.473,-3.639
27792,27792.0.08:30.30/0,0,8,30,8,30,30,40.417,-3.7003
27792,27792.0.09:00.30/0,0,9,0,9,0,30,40.417,-3.7003
27792,27792.0.17:00.60/0,0,17,0,17,0,60,40.417,-3.7003
27792,27792.0.19:45.60/0,0,19,45,19,45,60,40.417,-3.7003
27798,27798.0.08:00.30/0,0,7,0,9,0,30,40.475,-3.6625
27798,27798.0.08:00.30/1,0,7,0,9,0,30,40.475,-3.6625
27799,27799.0.08:20.120/0,0,7,20,9,20,120,40.461,-3.6473
27801,27801.0.08:30.90/0,0,7,30,9,30,90,40.464,-3.6484
27803,27803.0.12:00.30/0,0,11,0,13,0,30,40.417,-3.7003
27819,27819.0.10:00.120/0,0,7,0,20,0,120,40.47,-3.6458
27820,27820.0.11:30.180/0,0,7,0,19,0,180,40.465,-3.633
27832,27832.0.12:30.150/0,0,12,30,12,30,150,40.461,-3.6424
27840,27840.0.08:00.60/0,0,8,0,8,0,60,40.472,-3.6616
27840,27840.0.18:20.30/0,0,18,20,18,20,30,40.472,-3.6616
27845,27845.0.09:30.30/0,0,8,30,10,30,30,40.477,-3.6438
27849,27849.0.12:00.120/0,0,11,0,13,0,120,40.48,-3.6609
27850,27850.0.09:30.60/0,0,8,30,10,30,60,40.478,-3.6478
27852,27852.0.08:30.90/0,0,7,30,9,30,90,40.461,-3.6521
27852,27852.0.21:15.30/0,0,20,15,21,30,30,40.461,-3.6521
27854,27854.0.11:00.120/0,0,10,0,12,0,120,40.459,-3.6479
27855,27855.0.10:10.120/0,0,7,0,20,0,120,40.417,-3.7003
27856,27856.0.17:15.30/0,0,16,15,18,15,30,40.48,-3.6609
27856,27856.0.07:30.60/0,0,7,0,8,30,60,40.48,-3.6609
27860,27860.0.11:30.120/0,0,10,30,12,30,120,40.48,-3.6617
27863,27863.0.12:00.120/0,0,7,0,20,0,120,40.478,-3.6478
27867,27867.0.13:30.120/0,0,12,30,14,30,120,40.923,-3.5298
27869,27869.0.10:30.120/0,0,7,0,20,0,120,40.47,-3.651
27871,27871.0.10:00.120/0,0,7,0,20,0,120,40.464,-3.6482
27874,27874.0.11:00.90/0,0,10,0,12,0,90,40.475,-3.6375
27878,27878.0.09:00.120/0,0,8,0,10,0,120,40.464,-3.6361
27879,27879.0.08:00.30/0,0,7,0,9,0,30,40.475,-3.6408
27879,27879.0.14:30.30/0,0,13,30,15,30,30,40.475,-3.6408
27886,27886.0.08:30.120/0,0,7,30,9,30,120,40.417,-3.7003
27888,27888.0.09:00.150/0,0,7,0,19,30,150,40.465,-3.6313
27889,27889.0.14:00.30/0,0,13,0,15,0,30,40.466,-3.6382
27889,27889.0.09:30.60/0,0,8,30,10,30,60,40.466,-3.6382
27889,27889.0.19:30.30/0,0,18,30,20,30,30,40.466,-3.6382
27889,27889.0.17:30.30/0,0,16,30,18,30,30,40.466,-3.6382
27890,27890.0.09:00.90/0,0,7,0,20,30,90,40.477,-3.6516
27894,27894.0.10:00.120/0,0,7,0,20,0,120,40.477,-3.6411
27895,27895.0.07:00.60/0,0,7,0,8,0,60,40.462,-3.6254
27901,27901.0.12:00.120/0,0,11,0,13,0,120,40.48,-3.6475
27902,27902.0.09:00.60/0,0,8,0,10,0,60,40.475,-3.6469
27902,27902.0.12:00.90/0,0,11,0,13,0,90,40.475,-3.6469
27914,27914.0.09:00.120/0,0,7,0,20,0,120,40.479,-3.6475
27919,27919.0.13:00.90/0,0,7,0,20,30,90,40.47,-3.6468
27920,27920.0.19:30.120/0,0,18,30,20,0,120,40.464,-3.6361
27920,27920.0.08:30.60/0,0,7,30,9,30,60,40.464,-3.6361
27936,27936.0.10:30.90/0,0,7,0,20,30,90,40.476,-3.6618
27939,27939.0.11:30.120/0,0,7,0,20,0,120,40.476,-3.64
27943,27943.0.12:00.90/0,0,7,0,20,30,90,40.479,-3.6613
27944,27944.0.08:05.60/0,0,7,5,9,5,60,40.474,-3.6349
27947,27947.0.09:00.60/0,0,8,0,10,0,60,40.473,-3.6509
27948,27948.0.09:00.90/0,0,8,0,10,0,90,40.478,-3.6636
27961,27961.0.09:00.120/0,0,7,0,20,0,120,40.477,-3.6446
27966,27966.0.11:00.90/0,0,7,0,20,30,90,40.473,-3.6526
27970,27970.0.09:00.120/0,0,7,0,20,0,120,40.41,-3.7003
